Temperature,Humidity,Wind,Outlook,Play
5.5,60,0,rainy,0
5.5,60,0,rainy,0
5.5,60,0,rainy,0
5.5,60,0,rainy,0
5.5,60,0,rainy,0
5.5,60,0,rainy,0
5.5,60,0,rainy,0
4.7,50,0,overcast,1
4.7,50,0,overcast,0
4.7,50,0,overcast,1
4.7,50,0,overcast,0
4.7,50,0,overcast,0
4.7,50,0,overcast,0
4.7,50,0,overcast,0
3.7,58,1,overcast,0
3.7,58,1,overcast,1
3.7,58,1,overcast,0
3.7,58,1,overcast,1
3.7,58,1,overcast,0
3.7,58,1,overcast,1
3.7,58,1,overcast,0
5.4,56,1,overcast,0
5.4,56,1,overcast,1
5.4,56,1,overcast,1
5.4,56,1,overcast,1
5.4,56,1,overcast,0
5.4,56,1,overcast,1
5.4,56,1,overcast,0
7.6,52,1,overcast,0
7.6,52,1,overcast,0
7.6,52,1,overcast,0
7.6,52,1,overcast,0
7.6,52,1,overcast,0
7.6,52,1,overcast,0
7.6,52,1,overcast,0
9.1,48,1,overcast,0
9.1,48,1,overcast,0
9.1,48,1,overcast,0
9.1,48,1,overcast,0
9.1,48,1,overcast,0
9.1,48,1,overcast,0
9.1,48,1,overcast,0
8.7,56,1,sunny,0
8.7,56,1,sunny,0
8.7,56,1,sunny,0
8.7,56,1,sunny,0
8.7,56,1,sunny,0
8.7,56,1,sunny,0
8.7,56,1,sunny,0
8.1,46,1,sunny,0
8.1,46,1,sunny,0
8.1,46,1,sunny,0
8.1,46,1,sunny,0
8.1,46,1,sunny,1
8.1,46,1,sunny,0
8.1,46,1,sunny,0
7,49,1,sunny,0
7,49,1,sunny,0
7,49,1,sunny,0
7,49,1,sunny,0
7,49,1,sunny,1
7,49,1,sunny,0
7,49,1,sunny,0
7,46,1,sunny,1
7,46,1,sunny,1
7,46,1,sunny,1
7,46,1,sunny,1
7,46,1,sunny,1
7,46,1,sunny,0
7,46,1,sunny,0
7.2,47,1,overcast,0
7.2,47,1,overcast,0
7.2,47,1,overcast,0
7.2,47,1,overcast,1
7.2,47,1,overcast,0
7.2,47,1,overcast,0
7.2,47,1,overcast,0
8.9,55,1,overcast,0
8.9,55,1,overcast,0
8.9,55,1,overcast,0
8.9,55,1,overcast,0
8.9,55,1,overcast,0
8.9,55,1,overcast,0
8.9,55,1,overcast,0
10.1,40,0,sunny,1
10.1,40,0,sunny,0
10.1,40,0,sunny,1
10.1,40,0,sunny,0
10.1,40,0,sunny,1
10.1,40,0,sunny,0
10.1,40,0,sunny,0
10.8,57,0,sunny,0
10.8,57,0,sunny,0
10.8,57,0,sunny,0
10.8,57,0,sunny,0
10.8,57,0,sunny,0
10.8,57,0,sunny,0
10.8,57,0,sunny,0
9.5,69,1,overcast,0
9.5,69,1,overcast,0
9.5,69,1,overcast,0
9.5,69,1,overcast,0
9.5,69,1,overcast,0
9.5,69,1,overcast,0
9.5,69,1,overcast,0
7.7,39,1,overcast,0
7.7,39,1,overcast,1
7.7,39,1,overcast,0
7.7,39,1,overcast,1
7.7,39,1,overcast,0
7.7,39,1,overcast,0
7.7,39,1,overcast,0
6.5,52,0,sunny,1
6.5,52,0,sunny,0
6.5,52,0,sunny,1
6.5,52,0,sunny,0
6.5,52,0,sunny,1
6.5,52,0,sunny,0
6.5,52,0,sunny,0
7.2,69,1,sunny,0
7.2,69,1,sunny,0
7.2,69,1,sunny,0
7.2,69,1,sunny,0
7.2,69,1,sunny,0
7.2,69,1,sunny,0
7.2,69,1,sunny,0
7.5,64,1,overcast,0
7.5,64,1,overcast,0
7.5,64,1,overcast,0
7.5,64,1,overcast,0
7.5,64,1,overcast,0
7.5,64,1,overcast,0
7.5,64,1,overcast,0
7.1,69,0,overcast,0
7.1,69,0,overcast,0
7.1,69,0,overcast,0
7.1,69,0,overcast,0
7.1,69,0,overcast,0
7.1,69,0,overcast,0
7.1,69,0,overcast,0
6.8,45,0,sunny,1
6.8,45,0,sunny,0
6.8,45,0,sunny,0
6.8,45,0,sunny,0
6.8,45,0,sunny,1
6.8,45,0,sunny,0
6.8,45,0,sunny,0
7,45,0,overcast,0
7,45,0,overcast,0
7,45,0,overcast,1
7,45,0,overcast,0
7,45,0,overcast,0
7,45,0,overcast,0
7,45,0,overcast,0
8.8,62,1,overcast,0
8.8,62,1,overcast,0
8.8,62,1,overcast,0
8.8,62,1,overcast,1
8.8,62,1,overcast,0
8.8,62,1,overcast,0
8.8,62,1,overcast,0
10.7,63,1,rainy,0
10.7,63,1,rainy,1
10.7,63,1,rainy,0
10.7,63,1,rainy,1
10.7,63,1,rainy,0
10.7,63,1,rainy,0
10.7,63,1,rainy,0
12.5,43,1,overcast,0
12.5,43,1,overcast,1
12.5,43,1,overcast,1
12.5,43,1,overcast,1
12.5,43,1,overcast,0
12.5,43,1,overcast,0
12.5,43,1,overcast,0
13.1,59,0,overcast,0
13.1,59,0,overcast,0
13.1,59,0,overcast,1
13.1,59,0,overcast,0
13.1,59,0,overcast,0
13.1,59,0,overcast,0
13.1,59,0,overcast,0
13.6,48,1,sunny,0
13.6,48,1,sunny,0
13.6,48,1,sunny,0
13.6,48,1,sunny,0
13.6,48,1,sunny,0
13.6,48,1,sunny,0
13.6,48,1,sunny,0
12.1,46,0,overcast,1
12.1,46,0,overcast,0
12.1,46,0,overcast,1
12.1,46,0,overcast,0
12.1,46,0,overcast,0
12.1,46,0,overcast,0
12.1,46,0,overcast,0
10.2,56,0,sunny,0
10.2,56,0,sunny,0
10.2,56,0,sunny,0
10.2,56,0,sunny,0
10.2,56,0,sunny,0
10.2,56,0,sunny,0
10.2,56,0,sunny,0
9.7,67,1,rainy,0
9.7,67,1,rainy,1
9.7,67,1,rainy,0
9.7,67,1,rainy,0
9.7,67,1,rainy,0
9.7,67,1,rainy,0
9.7,67,1,rainy,0
10.5,41,0,sunny,1
10.5,41,0,sunny,1
10.5,41,0,sunny,1
10.5,41,0,sunny,0
10.5,41,0,sunny,1
10.5,41,0,sunny,0
10.5,41,0,sunny,0
11.1,56,1,sunny,0
11.1,56,1,sunny,0
11.1,56,1,sunny,0
11.1,56,1,sunny,0
11.1,56,1,sunny,0
11.1,56,1,sunny,0
11.1,56,1,sunny,0
11.3,57,1,sunny,0
11.3,57,1,sunny,0
11.3,57,1,sunny,0
11.3,57,1,sunny,0
11.3,57,1,sunny,0
11.3,57,1,sunny,0
11.3,57,1,sunny,0
9.4,53,1,overcast,0
9.4,53,1,overcast,0
9.4,53,1,overcast,0
9.4,53,1,overcast,0
9.4,53,1,overcast,0
9.4,53,1,overcast,0
9.4,53,1,overcast,0
6.9,46,0,overcast,1
6.9,46,0,overcast,0
6.9,46,0,overcast,1
6.9,46,0,overcast,0
6.9,46,0,overcast,0
6.9,46,0,overcast,0
6.9,46,0,overcast,0
7.1,60,0,overcast,0
7.1,60,0,overcast,0
7.1,60,0,overcast,1
7.1,60,0,overcast,0
7.1,60,0,overcast,0
7.1,60,0,overcast,0
7.1,60,0,overcast,0
8,44,1,sunny,0
8,44,1,sunny,0
8,44,1,sunny,0
8,44,1,sunny,0
8,44,1,sunny,0
8,44,1,sunny,0
8,44,1,sunny,0
9.7,63,1,rainy,0
9.7,63,1,rainy,1
9.7,63,1,rainy,0
9.7,63,1,rainy,0
9.7,63,1,rainy,0
9.7,63,1,rainy,0
9.7,63,1,rainy,0
11.6,60,1,rainy,0
11.6,60,1,rainy,1
11.6,60,1,rainy,0
11.6,60,1,rainy,0
11.6,60,1,rainy,0
11.6,60,1,rainy,0
11.6,60,1,rainy,0
12.2,54,0,sunny,1
12.2,54,0,sunny,0
12.2,54,0,sunny,1
12.2,54,0,sunny,0
12.2,54,0,sunny,1
12.2,54,0,sunny,0
12.2,54,0,sunny,0
12.1,61,0,rainy,0
12.1,61,0,rainy,0
12.1,61,0,rainy,0
12.1,61,0,rainy,0
12.1,61,0,rainy,0
12.1,61,0,rainy,0
12.1,61,0,rainy,0
12.1,47,0,sunny,1
12.1,47,0,sunny,0
12.1,47,0,sunny,1
12.1,47,0,sunny,0
12.1,47,0,sunny,1
12.1,47,0,sunny,0
12.1,47,0,sunny,0
13.4,68,1,overcast,0
13.4,68,1,overcast,1
13.4,68,1,overcast,0
13.4,68,1,overcast,1
13.4,68,1,overcast,0
13.4,68,1,overcast,0
13.4,68,1,overcast,0
14.6,60,0,overcast,1
14.6,60,0,overcast,1
14.6,60,0,overcast,1
14.6,60,0,overcast,0
14.6,60,0,overcast,0
14.6,60,0,overcast,0
14.6,60,0,overcast,0
14.9,52,1,sunny,1
14.9,52,1,sunny,0
14.9,52,1,sunny,0
14.9,52,1,sunny,0
14.9,52,1,sunny,0
14.9,52,1,sunny,0
14.9,52,1,sunny,0
14.1,42,0,sunny,1
14.1,42,0,sunny,1
14.1,42,0,sunny,1
14.1,42,0,sunny,0
14.1,42,0,sunny,1
14.1,42,0,sunny,0
14.1,42,0,sunny,0
11.4,45,0,sunny,1
11.4,45,0,sunny,0
11.4,45,0,sunny,1
11.4,45,0,sunny,0
11.4,45,0,sunny,1
11.4,45,0,sunny,0
11.4,45,0,sunny,0
9,60,1,overcast,0
9,60,1,overcast,0
9,60,1,overcast,0
9,60,1,overcast,0
9,60,1,overcast,0
9,60,1,overcast,0
9,60,1,overcast,0
8.6,49,1,overcast,0
8.6,49,1,overcast,0
8.6,49,1,overcast,0
8.6,49,1,overcast,0
8.6,49,1,overcast,0
8.6,49,1,overcast,0
8.6,49,1,overcast,0
9,54,1,overcast,0
9,54,1,overcast,1
9,54,1,overcast,0
9,54,1,overcast,1
9,54,1,overcast,0
9,54,1,overcast,0
9,54,1,overcast,0
10.5,42,1,sunny,1
10.5,42,1,sunny,1
10.5,42,1,sunny,1
10.5,42,1,sunny,1
10.5,42,1,sunny,1
10.5,42,1,sunny,0
10.5,42,1,sunny,0
12.6,70,0,sunny,0
12.6,70,0,sunny,0
12.6,70,0,sunny,1
12.6,70,0,sunny,0
12.6,70,0,sunny,0
12.6,70,0,sunny,0
12.6,70,0,sunny,0
13.6,56,0,sunny,1
13.6,56,0,sunny,1
13.6,56,0,sunny,1
13.6,56,0,sunny,0
13.6,56,0,sunny,1
13.6,56,0,sunny,0
13.6,56,0,sunny,0
15,57,1,sunny,0
15,57,1,sunny,0
15,57,1,sunny,0
15,57,1,sunny,0
15,57,1,sunny,1
15,57,1,sunny,0
15,57,1,sunny,0
16.8,53,1,sunny,1
16.8,53,1,sunny,0
16.8,53,1,sunny,0
16.8,53,1,sunny,0
16.8,53,1,sunny,0
16.8,53,1,sunny,0
16.8,53,1,sunny,0
17.7,72,0,rainy,0
17.7,72,0,rainy,1
17.7,72,0,rainy,0
17.7,72,0,rainy,0
17.7,72,0,rainy,0
17.7,72,0,rainy,0
17.7,72,0,rainy,0
17.7,83,0,overcast,0
17.7,83,0,overcast,0
17.7,83,0,overcast,0
17.7,83,0,overcast,0
17.7,83,0,overcast,0
17.7,83,0,overcast,0
17.7,83,0,overcast,0
17.7,58,0,sunny,1
17.7,58,0,sunny,0
17.7,58,0,sunny,1
17.7,58,0,sunny,0
17.7,58,0,sunny,1
17.7,58,0,sunny,0
17.7,58,0,sunny,0
17.1,57,1,overcast,0
17.1,57,1,overcast,1
17.1,57,1,overcast,0
17.1,57,1,overcast,1
17.1,57,1,overcast,0
17.1,57,1,overcast,0
17.1,57,1,overcast,0
17.2,34,0,sunny,1
17.2,34,0,sunny,0
17.2,34,0,sunny,1
17.2,34,0,sunny,0
17.2,34,0,sunny,0
17.2,34,0,sunny,0
17.2,34,0,sunny,0
15.4,52,0,sunny,1
15.4,52,0,sunny,0
15.4,52,0,sunny,0
15.4,52,0,sunny,0
15.4,52,0,sunny,0
15.4,52,0,sunny,0
15.4,52,0,sunny,0
14.2,62,0,rainy,0
14.2,62,0,rainy,0
14.2,62,0,rainy,0
14.2,62,0,rainy,0
14.2,62,0,rainy,0
14.2,62,0,rainy,0
14.2,62,0,rainy,0
13.6,60,0,overcast,0
13.6,60,0,overcast,0
13.6,60,0,overcast,1
13.6,60,0,overcast,0
13.6,60,0,overcast,0
13.6,60,0,overcast,0
13.6,60,0,overcast,0
13.6,58,0,sunny,1
13.6,58,0,sunny,0
13.6,58,0,sunny,1
13.6,58,0,sunny,0
13.6,58,0,sunny,1
13.6,58,0,sunny,0
13.6,58,0,sunny,0
14.5,60,0,overcast,0
14.5,60,0,overcast,0
14.5,60,0,overcast,1
14.5,60,0,overcast,0
14.5,60,0,overcast,0
14.5,60,0,overcast,0
14.5,60,0,overcast,0
13.9,77,0,sunny,0
13.9,77,0,sunny,0
13.9,77,0,sunny,0
13.9,77,0,sunny,0
13.9,77,0,sunny,0
13.9,77,0,sunny,0
13.9,77,0,sunny,0
13.4,37,1,sunny,1
13.4,37,1,sunny,1
13.4,37,1,sunny,1
13.4,37,1,sunny,1
13.4,37,1,sunny,1
13.4,37,1,sunny,0
13.4,37,1,sunny,0
12.5,70,1,overcast,0
12.5,70,1,overcast,0
12.5,70,1,overcast,0
12.5,70,1,overcast,0
12.5,70,1,overcast,0
12.5,70,1,overcast,0
12.5,70,1,overcast,0
13.9,56,1,sunny,0
13.9,56,1,sunny,0
13.9,56,1,sunny,0
13.9,56,1,sunny,0
13.9,56,1,sunny,1
13.9,56,1,sunny,0
13.9,56,1,sunny,0
15.2,54,1,sunny,0
15.2,54,1,sunny,0
15.2,54,1,sunny,0
15.2,54,1,sunny,0
15.2,54,1,sunny,0
15.2,54,1,sunny,0
15.2,54,1,sunny,0
16.9,68,1,overcast,0
16.9,68,1,overcast,1
16.9,68,1,overcast,0
16.9,68,1,overcast,1
16.9,68,1,overcast,0
16.9,68,1,overcast,0
16.9,68,1,overcast,0
17.7,52,0,sunny,1
17.7,52,0,sunny,0
17.7,52,0,sunny,1
17.7,52,0,sunny,0
17.7,52,0,sunny,1
17.7,52,0,sunny,0
17.7,52,0,sunny,0
16.4,77,1,sunny,0
16.4,77,1,sunny,0
16.4,77,1,sunny,0
16.4,77,1,sunny,1
16.4,77,1,sunny,1
16.4,77,1,sunny,0
16.4,77,1,sunny,1
16.1,62,0,rainy,0
16.1,62,0,rainy,1
16.1,62,0,rainy,0
16.1,62,0,rainy,0
16.1,62,0,rainy,0
16.1,62,0,rainy,0
16.1,62,0,rainy,0
16.5,73,0,overcast,0
16.5,73,0,overcast,0
16.5,73,0,overcast,0
16.5,73,0,overcast,0
16.5,73,0,overcast,0
16.5,73,0,overcast,0
16.5,73,0,overcast,0
17.3,53,1,sunny,0
17.3,53,1,sunny,0
17.3,53,1,sunny,0
17.3,53,1,sunny,0
17.3,53,1,sunny,1
17.3,53,1,sunny,0
17.3,53,1,sunny,0
19.1,56,0,overcast,0
19.1,56,0,overcast,0
19.1,56,0,overcast,1
19.1,56,0,overcast,0
19.1,56,0,overcast,0
19.1,56,0,overcast,0
19.1,56,0,overcast,0
19.4,67,0,sunny,0
19.4,67,0,sunny,0
19.4,67,0,sunny,0
19.4,67,0,sunny,0
19.4,67,0,sunny,1
19.4,67,0,sunny,0
19.4,67,0,sunny,0
19.1,73,0,sunny,0
19.1,73,0,sunny,0
19.1,73,0,sunny,0
19.1,73,0,sunny,0
19.1,73,0,sunny,1
19.1,73,0,sunny,0
19.1,73,0,sunny,0
18.5,57,1,sunny,1
18.5,57,1,sunny,1
18.5,57,1,sunny,1
18.5,57,1,sunny,1
18.5,57,1,sunny,0
18.5,57,1,sunny,0
18.5,57,1,sunny,0
18,72,0,rainy,0
18,72,0,rainy,1
18,72,0,rainy,0
18,72,0,rainy,0
18,72,0,rainy,0
18,72,0,rainy,0
18,72,0,rainy,0
19.6,69,1,sunny,0
19.6,69,1,sunny,0
19.6,69,1,sunny,0
19.6,69,1,sunny,0
19.6,69,1,sunny,0
19.6,69,1,sunny,0
19.6,69,1,sunny,0
21.1,78,1,rainy,0
21.1,78,1,rainy,0
21.1,78,1,rainy,0
21.1,78,1,rainy,0
21.1,78,1,rainy,0
21.1,78,1,rainy,0
21.1,78,1,rainy,0
22.1,83,0,overcast,0
22.1,83,0,overcast,0
22.1,83,0,overcast,0
22.1,83,0,overcast,0
22.1,83,0,overcast,0
22.1,83,0,overcast,0
22.1,83,0,overcast,0
21.6,70,0,sunny,0
21.6,70,0,sunny,0
21.6,70,0,sunny,0
21.6,70,0,sunny,0
21.6,70,0,sunny,0
21.6,70,0,sunny,0
21.6,70,0,sunny,0
20.9,53,0,overcast,1
20.9,53,0,overcast,1
20.9,53,0,overcast,1
20.9,53,0,overcast,0
20.9,53,0,overcast,0
20.9,53,0,overcast,0
20.9,53,0,overcast,0
19.6,74,0,sunny,0
19.6,74,0,sunny,0
19.6,74,0,sunny,0
19.6,74,0,sunny,0
19.6,74,0,sunny,0
19.6,74,0,sunny,0
19.6,74,0,sunny,0
18.9,70,1,overcast,0
18.9,70,1,overcast,1
18.9,70,1,overcast,0
18.9,70,1,overcast,1
18.9,70,1,overcast,0
18.9,70,1,overcast,0
18.9,70,1,overcast,0
19.2,82,1,sunny,0
19.2,82,1,sunny,0
19.2,82,1,sunny,0
19.2,82,1,sunny,0
19.2,82,1,sunny,1
19.2,82,1,sunny,0
19.2,82,1,sunny,0
20.4,75,1,overcast,0
20.4,75,1,overcast,0
20.4,75,1,overcast,0
20.4,75,1,overcast,0
20.4,75,1,overcast,0
20.4,75,1,overcast,0
20.4,75,1,overcast,0
22.3,71,1,sunny,0
22.3,71,1,sunny,0
22.3,71,1,sunny,0
22.3,71,1,sunny,0
22.3,71,1,sunny,1
22.3,71,1,sunny,0
22.3,71,1,sunny,0
23.4,84,0,overcast,0
23.4,84,0,overcast,0
23.4,84,0,overcast,0
23.4,84,0,overcast,0
23.4,84,0,overcast,0
23.4,84,0,overcast,0
23.4,84,0,overcast,1
22.9,73,1,sunny,0
22.9,73,1,sunny,0
22.9,73,1,sunny,0
22.9,73,1,sunny,0
22.9,73,1,sunny,0
22.9,73,1,sunny,0
22.9,73,1,sunny,0
22,66,1,sunny,0
22,66,1,sunny,1
22,66,1,sunny,0
22,66,1,sunny,1
22,66,1,sunny,0
22,66,1,sunny,0
22,66,1,sunny,0
21.1,58,1,overcast,0
21.1,58,1,overcast,1
21.1,58,1,overcast,0
21.1,58,1,overcast,1
21.1,58,1,overcast,0
21.1,58,1,overcast,0
21.1,58,1,overcast,0
20.3,90,0,rainy,0
20.3,90,0,rainy,0
20.3,90,0,rainy,0
20.3,90,0,rainy,0
20.3,90,0,rainy,0
20.3,90,0,rainy,0
20.3,90,0,rainy,0
20.1,73,0,sunny,0
20.1,73,0,sunny,0
20.1,73,0,sunny,0
20.1,73,0,sunny,0
20.1,73,0,sunny,0
20.1,73,0,sunny,0
20.1,73,0,sunny,0
19.4,76,1,sunny,0
19.4,76,1,sunny,0
19.4,76,1,sunny,0
19.4,76,1,sunny,0
19.4,76,1,sunny,0
19.4,76,1,sunny,0
19.4,76,1,sunny,0
19.7,77,0,overcast,0
19.7,77,0,overcast,0
19.7,77,0,overcast,0
19.7,77,0,overcast,0
19.7,77,0,overcast,0
19.7,77,0,overcast,0
19.7,77,0,overcast,0
19.5,64,1,sunny,0
19.5,64,1,sunny,0
19.5,64,1,sunny,0
19.5,64,1,sunny,0
19.5,64,1,sunny,1
19.5,64,1,sunny,0
19.5,64,1,sunny,0
19,58,1,sunny,1
19,58,1,sunny,0
19,58,1,sunny,0
19,58,1,sunny,0
19,58,1,sunny,0
19,58,1,sunny,0
19,58,1,sunny,0
19,77,0,rainy,0
19,77,0,rainy,0
19,77,0,rainy,0
19,77,0,rainy,0
19,77,0,rainy,0
19,77,0,rainy,0
19,77,0,rainy,0
17.8,87,0,sunny,0
17.8,87,0,sunny,0
17.8,87,0,sunny,0
17.8,87,0,sunny,0
17.8,87,0,sunny,1
17.8,87,0,sunny,0
17.8,87,0,sunny,1
17.5,79,1,sunny,0
17.5,79,1,sunny,0
17.5,79,1,sunny,0
17.5,79,1,sunny,0
17.5,79,1,sunny,1
17.5,79,1,sunny,0
17.5,79,1,sunny,0
17.8,61,0,rainy,0
17.8,61,0,rainy,0
17.8,61,0,rainy,0
17.8,61,0,rainy,0
17.8,61,0,rainy,0
17.8,61,0,rainy,0
17.8,61,0,rainy,0
18.1,69,1,overcast,0
18.1,69,1,overcast,1
18.1,69,1,overcast,0
18.1,69,1,overcast,1
18.1,69,1,overcast,0
18.1,69,1,overcast,0
18.1,69,1,overcast,0
20.1,52,1,sunny,1
20.1,52,1,sunny,0
20.1,52,1,sunny,0
20.1,52,1,sunny,0
20.1,52,1,sunny,0
20.1,52,1,sunny,0
20.1,52,1,sunny,0
21,82,0,overcast,0
21,82,0,overcast,0
21,82,0,overcast,0
21,82,0,overcast,0
21,82,0,overcast,0
21,82,0,overcast,0
21,82,0,overcast,1
20.7,65,0,sunny,1
20.7,65,0,sunny,0
20.7,65,0,sunny,1
20.7,65,0,sunny,0
20.7,65,0,sunny,0
20.7,65,0,sunny,0
20.7,65,0,sunny,0
20.7,85,1,overcast,0
20.7,85,1,overcast,0
20.7,85,1,overcast,0
20.7,85,1,overcast,0
20.7,85,1,overcast,0
20.7,85,1,overcast,0
20.7,85,1,overcast,0
20,64,0,sunny,1
20,64,0,sunny,0
20,64,0,sunny,1
20,64,0,sunny,0
20,64,0,sunny,1
20,64,0,sunny,0
20,64,0,sunny,0
22.6,74,0,overcast,0
22.6,74,0,overcast,0
22.6,74,0,overcast,0
22.6,74,0,overcast,0
22.6,74,0,overcast,0
22.6,74,0,overcast,0
22.6,74,0,overcast,0
24.9,91,1,rainy,0
24.9,91,1,rainy,0
24.9,91,1,rainy,0
24.9,91,1,rainy,0
24.9,91,1,rainy,0
24.9,91,1,rainy,0
24.9,91,1,rainy,1
25.9,83,0,overcast,0
25.9,83,0,overcast,0
25.9,83,0,overcast,0
25.9,83,0,overcast,0
25.9,83,0,overcast,0
25.9,83,0,overcast,0
25.9,83,0,overcast,1
25.5,91,0,rainy,0
25.5,91,0,rainy,0
25.5,91,0,rainy,0
25.5,91,0,rainy,0
25.5,91,0,rainy,0
25.5,91,0,rainy,0
25.5,91,0,rainy,1
24.1,73,1,rainy,0
24.1,73,1,rainy,1
24.1,73,1,rainy,0
24.1,73,1,rainy,0
24.1,73,1,rainy,0
24.1,73,1,rainy,0
24.1,73,1,rainy,0
22.4,84,0,overcast,0
22.4,84,0,overcast,0
22.4,84,0,overcast,0
22.4,84,0,overcast,0
22.4,84,0,overcast,0
22.4,84,0,overcast,0
22.4,84,0,overcast,0
22.2,76,0,rainy,0
22.2,76,0,rainy,0
22.2,76,0,rainy,0
22.2,76,0,rainy,0
22.2,76,0,rainy,0
22.2,76,0,rainy,0
22.2,76,0,rainy,0
22.7,76,0,overcast,0
22.7,76,0,overcast,0
22.7,76,0,overcast,0
22.7,76,0,overcast,0
22.7,76,0,overcast,0
22.7,76,0,overcast,0
22.7,76,0,overcast,0
24.3,84,1,sunny,0
24.3,84,1,sunny,0
24.3,84,1,sunny,0
24.3,84,1,sunny,0
24.3,84,1,sunny,1
24.3,84,1,sunny,0
24.3,84,1,sunny,1
27,83,0,rainy,0
27,83,0,rainy,0
27,83,0,rainy,0
27,83,0,rainy,0
27,83,0,rainy,0
27,83,0,rainy,0
27,83,0,rainy,1
28.5,83,0,sunny,0
28.5,83,0,sunny,0
28.5,83,0,sunny,0
28.5,83,0,sunny,0
28.5,83,0,sunny,0
28.5,83,0,sunny,0
28.5,83,0,sunny,1
29.5,74,0,sunny,0
29.5,74,0,sunny,0
29.5,74,0,sunny,0
29.5,74,0,sunny,0
29.5,74,0,sunny,0
29.5,74,0,sunny,0
29.5,74,0,sunny,1
28,93,0,rainy,0
28,93,0,rainy,0
28,93,0,rainy,0
28,93,0,rainy,0
28,93,0,rainy,0
28,93,0,rainy,0
28,93,0,rainy,1
27.1,66,0,rainy,0
27.1,66,0,rainy,1
27.1,66,0,rainy,0
27.1,66,0,rainy,0
27.1,66,0,rainy,0
27.1,66,0,rainy,0
27.1,66,0,rainy,0
25.9,60,0,sunny,0
25.9,60,0,sunny,0
25.9,60,0,sunny,0
25.9,60,0,sunny,0
25.9,60,0,sunny,0
25.9,60,0,sunny,0
25.9,60,0,sunny,0
25.3,76,1,sunny,0
25.3,76,1,sunny,0
25.3,76,1,sunny,0
25.3,76,1,sunny,1
25.3,76,1,sunny,1
25.3,76,1,sunny,0
25.3,76,1,sunny,1
24.5,72,0,sunny,0
24.5,72,0,sunny,0
24.5,72,0,sunny,0
24.5,72,0,sunny,0
24.5,72,0,sunny,1
24.5,72,0,sunny,0
24.5,72,0,sunny,1
23.8,77,0,overcast,0
23.8,77,0,overcast,1
23.8,77,0,overcast,0
23.8,77,0,overcast,0
23.8,77,0,overcast,0
23.8,77,0,overcast,0
23.8,77,0,overcast,0
23.2,95,0,rainy,0
23.2,95,0,rainy,0
23.2,95,0,rainy,0
23.2,95,0,rainy,0
23.2,95,0,rainy,0
23.2,95,0,rainy,0
23.2,95,0,rainy,1
23.3,85,0,rainy,0
23.3,85,0,rainy,0
23.3,85,0,rainy,0
23.3,85,0,rainy,0
23.3,85,0,rainy,0
23.3,85,0,rainy,0
23.3,85,0,rainy,0
23.8,81,1,sunny,0
23.8,81,1,sunny,0
23.8,81,1,sunny,0
23.8,81,1,sunny,0
23.8,81,1,sunny,0
23.8,81,1,sunny,0
23.8,81,1,sunny,0
23.4,79,0,rainy,0
23.4,79,0,rainy,0
23.4,79,0,rainy,0
23.4,79,0,rainy,0
23.4,79,0,rainy,0
23.4,79,0,rainy,0
23.4,79,0,rainy,0
24.3,75,0,overcast,0
24.3,75,0,overcast,0
24.3,75,0,overcast,0
24.3,75,0,overcast,0
24.3,75,0,overcast,0
24.3,75,0,overcast,0
24.3,75,0,overcast,0
24.8,75,0,sunny,0
24.8,75,0,sunny,0
24.8,75,0,sunny,0
24.8,75,0,sunny,0
24.8,75,0,sunny,1
24.8,75,0,sunny,0
24.8,75,0,sunny,1
23.6,69,0,sunny,1
23.6,69,0,sunny,0
23.6,69,0,sunny,0
23.6,69,0,sunny,0
23.6,69,0,sunny,0
23.6,69,0,sunny,0
23.6,69,0,sunny,0
21.7,77,0,overcast,0
21.7,77,0,overcast,0
21.7,77,0,overcast,0
21.7,77,0,overcast,0
21.7,77,0,overcast,0
21.7,77,0,overcast,0
21.7,77,0,overcast,0
20.2,86,0,sunny,0
20.2,86,0,sunny,0
20.2,86,0,sunny,0
20.2,86,0,sunny,0
20.2,86,0,sunny,1
20.2,86,0,sunny,0
20.2,86,0,sunny,1
18.4,78,1,rainy,0
18.4,78,1,rainy,0
18.4,78,1,rainy,0
18.4,78,1,rainy,0
18.4,78,1,rainy,0
18.4,78,1,rainy,0
18.4,78,1,rainy,0
18.9,72,1,overcast,0
18.9,72,1,overcast,0
18.9,72,1,overcast,0
18.9,72,1,overcast,0
18.9,72,1,overcast,0
18.9,72,1,overcast,0
18.9,72,1,overcast,0
19.7,83,1,overcast,0
19.7,83,1,overcast,0
19.7,83,1,overcast,0
19.7,83,1,overcast,0
19.7,83,1,overcast,0
19.7,83,1,overcast,0
19.7,83,1,overcast,0
20.2,77,1,sunny,0
20.2,77,1,sunny,0
20.2,77,1,sunny,0
20.2,77,1,sunny,0
20.2,77,1,sunny,1
20.2,77,1,sunny,0
20.2,77,1,sunny,0
21.7,74,0,sunny,0
21.7,74,0,sunny,0
21.7,74,0,sunny,0
21.7,74,0,sunny,0
21.7,74,0,sunny,0
21.7,74,0,sunny,0
21.7,74,0,sunny,0
23.4,69,1,rainy,0
23.4,69,1,rainy,1
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
23.4,69,1,rainy,0
25.1,99,0,rainy,0
25.1,99,0,rainy,0
25.1,99,0,rainy,0
25.1,99,0,rainy,0
25.1,99,0,rainy,0
